Data,Consum[MW],Medie Consum[MW],Productie[MW],Carbune[MW],Hidrocarburi[MW],Ape[MW],Nuclear[MW],Eolian[MW],Foto[MW],Biomasa[MW],Sold[MW]
2023-12-21 16:54:30,7980,7747,6518,1044,1888,1995,1338,212,0,41,1462
2023-12-21 16:44:40,7858,7747,6497,1037,1888,1992,1333,200,5,41,1361
2023-12-21 16:35:10,7765,7747,6415,1019,1887,1972,1312,178,6,40,1350
2023-12-21 16:25:10,7677,7747,6445,1015,1887,1972,1322,190,19,40,1232
2023-12-21 16:15:10,7636,7747,6414,1002,1880,1947,1318,193,34,41,1222
2023-12-21 16:05:20,7604,7747,6393,1010,1883,1939,1296,176,49,41,1211
2023-12-21 15:55:30,7577,7467,6430,1045,1888,1947,1289,152,67,40,1146
2023-12-21 15:45:40,7552,7467,6390,1028,1878,1913,1287,139,101,41,1162
2023-12-21 15:36:10,7472,7467,6371,1011,1878,1911,1290,129,112,39,1101
2023-12-21 15:26:10,7375,7467,6339,974,1873,1924,1296,82,148,39,1036
2023-12-21 15:16:10,7449,7467,6291,918,1873,1902,1325,63,166,42,1158
2023-12-21 15:06:20,7339,7467,6262,857,1879,1905,1327,59,193,40,1076
2023-12-21 14:56:30,7396,7343,6271,858,1868,1903,1323,67,210,39,1125
2023-12-21 14:46:40,7389,7343,6350,867,1876,1921,1329,76,241,39,1039
2023-12-21 14:37:03,7331,7343,6327,865,1875,1882,1323,65,278,39,1004
2023-12-21 14:27:10,7272,7343,6303,863,1874,1842,1317,54,315,39,969
2023-12-21 14:17:10,7333,7343,6350,864,1866,1864,1337,53,326,40,983
2023-12-21 14:07:20,7338,7343,6412,854,1873,1868,1353,61,364,39,926
2023-12-21 13:57:30,7282,7206,6379,847,1869,1845,1357,52,369,39,904
2023-12-21 13:47:40,7226,7206,6239,867,1871,1709,1351,57,344,41,987
2023-12-21 13:38:10,7222,7206,6270,861,1873,1701,1361,58,375,41,952
2023-12-21 13:28:10,7170,7206,6330,855,1873,1678,1357,84,442,41,840
2023-12-21 13:18:10,7104,7206,6269,860,1877,1613,1341,117,420,41,835
2023-12-21 13:08:20,7142,7206,6328,867,1877,1634,1328,128,453,41,814
2023-12-21 12:58:30,7182,7276,6362,851,1871,1672,1327,144,452,40,820
2023-12-21 12:48:40,7196,7276,6469,866,1874,1784,1333,140,427,41,727
2023-12-21 12:39:10,7291,7276,6520,868,1872,1787,1328,158,462,41,771
2023-12-21 12:29:10,7262,7276,6524,860,1867,1817,1322,167,450,42,738
2023-12-21 12:19:10,7268,7276,6554,841,1872,1859,1315,168,459,41,714
2023-12-21 12:09:20,7360,7276,6571,821,1869,1908,1339,164,430,41,789
2023-12-21 11:59:30,7360,7520,6481,809,1870,1866,1344,174,378,41,879
2023-12-21 11:49:40,7400,7520,6593,838,1877,1937,1344,188,369,40,807
2023-12-21 11:40:10,7546,7520,6632,839,1873,1958,1342,225,354,41,914
2023-12-21 11:30:10,7558,7520,6633,831,1872,1944,1342,242,360,42,925
2023-12-21 11:20:10,7506,7520,6653,842,1859,1944,1346,261,360,42,853
2023-12-21 11:10:20,7561,7520,6679,830,1866,1940,1354,274,373,42,882
2023-12-21 11:00:30,7638,7520,6811,822,1868,2031,1343,343,362,41,827
2023-12-21 10:50:40,7778,7834,6999,864,1869,2195,1321,377,327,41,779
